Payment ID,Order ID,Payment Type
18018,17639,Debit Card
18019,23941,Cash
18020,38520,Credit Card
18021,10117,Debit Card
18022,27092,Gift Card/Voucher
18023,23369,Credit Card
18024,11419,Credit Card
18025,34390,Cash
18026,587,Credit Card
18027,20782,Gift Card/Voucher
18028,23144,Gift Card/Voucher
18029,15607,Cash
18030,4271,Cash
18031,16015,Debit Card
18032,10835,Cash
18033,36796,Gift Card/Voucher
18034,8084,Debit Card
18035,23319,Debit Card
18036,17205,Gift Card/Voucher
18037,25777,Cash
18038,30405,Gift Card/Voucher
18039,35737,Cash
18040,11421,Gift Card/Voucher
18041,38976,Debit Card
18042,38399,Credit Card
18043,26199,Cash
18044,38663,Credit Card
18045,24197,Credit Card
18046,31148,Cash
18047,25052,Debit Card
18048,37811,Gift Card/Voucher
18049,8621,Gift Card/Voucher
18050,21019,Gift Card/Voucher
18051,25488,Cash
18052,34313,Cash
18053,33280,Gift Card/Voucher
18054,25693,Cash
18055,34008,Gift Card/Voucher
18056,9431,Credit Card
18057,26246,Gift Card/Voucher
18058,28002,Gift Card/Voucher
18059,31158,Credit Card
18060,31734,Gift Card/Voucher
18061,26642,Credit Card
18062,1578,Credit Card
18063,6902,Cash
18064,17299,Debit Card
18065,26520,Cash
18066,14669,Debit Card
18067,14898,Cash
18068,13146,Credit Card
18069,21737,Cash
18070,37415,Credit Card
18071,11684,Gift Card/Voucher
18072,2186,Gift Card/Voucher
18073,29618,Debit Card
18074,2259,Gift Card/Voucher
18075,3044,Debit Card
18076,32708,Cash
18077,19698,Gift Card/Voucher
18078,22089,Credit Card
18079,22511,Gift Card/Voucher
18080,10418,Cash
18081,2279,Credit Card
18082,3982,Credit Card
18083,27067,Gift Card/Voucher
18084,2338,Cash
18085,4905,Cash
18086,31735,Cash
18087,4342,Cash
18088,7174,Gift Card/Voucher
18089,11341,Gift Card/Voucher
18090,1739,Credit Card
18091,24300,Credit Card
18092,5321,Credit Card
18093,29579,Gift Card/Voucher
18094,33525,Cash
18095,4294,Credit Card
18096,16799,Debit Card
18097,23740,Credit Card
18098,11002,Gift Card/Voucher
18099,32100,Credit Card
18100,13216,Cash
18101,39587,Gift Card/Voucher
18102,166,Credit Card
18103,20342,Credit Card
18104,14870,Cash
18105,34707,Cash
18106,37645,Credit Card
18107,29922,Cash
18108,16971,Gift Card/Voucher
18109,10756,Gift Card/Voucher
18110,23543,Credit Card
18111,30749,Debit Card
18112,37175,Debit Card
18113,32392,Credit Card
18114,30064,Debit Card
18115,23879,Gift Card/Voucher
18116,35347,Debit Card
18117,7756,Credit Card
18118,33280,Gift Card/Voucher
18119,37977,Credit Card
18120,32672,Credit Card
18121,135,Debit Card
18122,12826,Gift Card/Voucher
18123,38815,Debit Card
18124,17098,Cash
18125,26243,Debit Card
18126,30328,Credit Card
18127,28833,Credit Card
18128,28822,Gift Card/Voucher
18129,36460,Debit Card
18130,5478,Cash
18131,13818,Gift Card/Voucher
18132,16473,Gift Card/Voucher
18133,30333,Gift Card/Voucher
18134,12072,Debit Card
18135,38036,Debit Card
18136,28105,Gift Card/Voucher
18137,31349,Credit Card
18138,7785,Gift Card/Voucher
18139,17343,Cash
18140,27533,Debit Card
18141,21297,Debit Card
18142,33454,Gift Card/Voucher
18143,15897,Cash
18144,9410,Credit Card
18145,38227,Debit Card
18146,7245,Credit Card
18147,33679,Cash
18148,9739,Gift Card/Voucher
18149,2167,Debit Card
18150,22156,Cash
18151,8650,Credit Card
18152,16273,Gift Card/Voucher
18153,6765,Debit Card
18154,9859,Cash
18155,13139,Gift Card/Voucher
18156,7278,Gift Card/Voucher
18157,30940,Credit Card
18158,39007,Credit Card
18159,31125,Credit Card
18160,28249,Gift Card/Voucher
18161,32601,Credit Card
18162,14530,Credit Card
18163,29734,Gift Card/Voucher
18164,16013,Credit Card
18165,32180,Cash
18166,20886,Credit Card
18167,21934,Debit Card
18168,17881,Debit Card
18169,13124,Debit Card
18170,19729,Debit Card
18171,22769,Cash
18172,39608,Credit Card
18173,3422,Debit Card
18174,20839,Gift Card/Voucher
18175,36227,Credit Card
18176,1557,Credit Card
18177,15657,Gift Card/Voucher
18178,24452,Debit Card
18179,1955,Cash
18180,35133,Debit Card
18181,24520,Gift Card/Voucher
18182,39758,Cash
18183,26133,Debit Card
18184,28679,Credit Card
18185,5078,Gift Card/Voucher
18186,2435,Debit Card
18187,2423,Credit Card
18188,10699,Cash
18189,909,Credit Card
18190,27797,Debit Card
18191,18159,Credit Card
18192,19917,Gift Card/Voucher
18193,10895,Credit Card
18194,6650,Cash
18195,8366,Gift Card/Voucher
18196,4831,Debit Card
18197,887,Cash
18198,18425,Credit Card
18199,1362,Credit Card
18200,12708,Credit Card
18201,2433,Gift Card/Voucher
18202,14853,Debit Card
18203,19407,Gift Card/Voucher
18204,27010,Gift Card/Voucher
18205,26345,Gift Card/Voucher
18206,8693,Cash
18207,36119,Cash
18208,29620,Cash
18209,38492,Debit Card
18210,35243,Credit Card
18211,24731,Gift Card/Voucher
18212,25947,Gift Card/Voucher
18213,24621,Debit Card
18214,21303,Gift Card/Voucher
18215,13081,Gift Card/Voucher
18216,5218,Debit Card
18217,7756,Debit Card
18218,37608,Gift Card/Voucher
18219,34556,Credit Card
18220,11549,Debit Card
18221,18445,Credit Card
18222,38903,Credit Card
18223,32720,Credit Card
18224,39350,Debit Card
18225,36391,Gift Card/Voucher
18226,3664,Cash
18227,35768,Gift Card/Voucher
18228,16210,Credit Card
18229,23919,Credit Card
18230,5047,Debit Card
18231,216,Gift Card/Voucher
18232,16508,Gift Card/Voucher
18233,13245,Gift Card/Voucher
18234,3827,Credit Card
18235,2190,Debit Card
18236,10347,Gift Card/Voucher
18237,29878,Debit Card
18238,1733,Gift Card/Voucher
18239,7225,Cash
18240,22424,Credit Card
18241,18074,Cash
18242,33261,Gift Card/Voucher
18243,37784,Cash
18244,15115,Debit Card
18245,5872,Debit Card
18246,32959,Cash
18247,19649,Cash
18248,17915,Credit Card
18249,2252,Debit Card
18250,18278,Cash
18251,3370,Cash
18252,9924,Gift Card/Voucher
18253,29080,Gift Card/Voucher
18254,7771,Cash
18255,23010,Debit Card
18256,39154,Cash
18257,2560,Cash
18258,35424,Gift Card/Voucher
18259,22736,Credit Card
18260,14810,Credit Card
18261,36748,Gift Card/Voucher
18262,24747,Gift Card/Voucher
18263,37803,Credit Card
18264,37937,Cash
18265,14302,Gift Card/Voucher
18266,16294,Gift Card/Voucher
18267,6852,Gift Card/Voucher
18268,25223,Credit Card
18269,38940,Cash
18270,29241,Gift Card/Voucher
18271,24709,Gift Card/Voucher
18272,20875,Cash
18273,16349,Gift Card/Voucher
18274,8952,Debit Card
18275,17596,Cash
18276,14361,Cash
18277,11641,Cash
18278,530,Cash
18279,30370,Cash
18280,8130,Cash
18281,26829,Credit Card
18282,27027,Debit Card
18283,4264,Debit Card
18284,4091,Cash
18285,8921,Debit Card
18286,16520,Cash
18287,6460,Debit Card
18288,19574,Cash
18289,32654,Debit Card
18290,1550,Credit Card
18291,8321,Debit Card
18292,14429,Credit Card
18293,29729,Cash
18294,24997,Gift Card/Voucher
18295,37074,Debit Card
18296,7651,Credit Card
18297,10199,Gift Card/Voucher
18298,18517,Gift Card/Voucher
18299,23015,Credit Card
18300,36138,Debit Card
18301,30952,Debit Card
18302,39394,Debit Card
18303,22819,Gift Card/Voucher
18304,19148,Cash
18305,22197,Debit Card
18306,23470,Debit Card
18307,16600,Gift Card/Voucher
18308,15418,Debit Card
18309,9623,Gift Card/Voucher
18310,32194,Debit Card
18311,32711,Debit Card
18312,14456,Credit Card
18313,14143,Gift Card/Voucher
18314,20250,Debit Card
18315,3191,Debit Card
18316,24676,Cash
18317,21522,Debit Card
18318,25978,Cash
18319,38934,Gift Card/Voucher
18320,6263,Credit Card
18321,342,Debit Card
18322,9545,Debit Card
18323,20730,Gift Card/Voucher
18324,29484,Cash
18325,23481,Credit Card
18326,34536,Cash
18327,679,Gift Card/Voucher
18328,39541,Debit Card
18329,18595,Gift Card/Voucher
18330,38209,Cash
18331,15277,Debit Card
18332,7359,Credit Card
18333,28201,Gift Card/Voucher
18334,17664,Credit Card
18335,11889,Cash
18336,11263,Cash
18337,10466,Cash
18338,27547,Debit Card
18339,27594,Credit Card
18340,10416,Gift Card/Voucher
18341,1411,Gift Card/Voucher
18342,20902,Cash
18343,20548,Credit Card
18344,14552,Gift Card/Voucher
18345,37510,Gift Card/Voucher
18346,30455,Gift Card/Voucher
18347,5645,Credit Card
18348,26745,Cash
18349,247,Credit Card
18350,19767,Debit Card
18351,26498,Cash
18352,38550,Debit Card
18353,9293,Credit Card
18354,13517,Gift Card/Voucher
18355,14900,Credit Card
18356,32167,Credit Card
18357,35252,Debit Card
18358,21237,Debit Card
18359,36311,Debit Card
18360,18872,Debit Card
18361,35501,Cash
18362,24784,Debit Card
18363,28294,Credit Card
18364,31016,Gift Card/Voucher
18365,3542,Cash
18366,23120,Debit Card
18367,18161,Credit Card
18368,1325,Debit Card
18369,14608,Debit Card
18370,30461,Gift Card/Voucher
18371,1958,Credit Card
18372,34760,Gift Card/Voucher
18373,1804,Cash
18374,39023,Cash
18375,27047,Credit Card
18376,32970,Gift Card/Voucher
18377,26319,Debit Card
18378,8572,Credit Card
18379,18513,Cash
18380,38966,Gift Card/Voucher
18381,3269,Debit Card
18382,25024,Cash
18383,5217,Cash
18384,35010,Gift Card/Voucher
18385,313,Credit Card
18386,26773,Cash
18387,30938,Credit Card
18388,36436,Gift Card/Voucher
18389,32886,Credit Card
18390,23126,Cash
18391,24900,Credit Card
18392,9927,Gift Card/Voucher
18393,7478,Debit Card
18394,16947,Gift Card/Voucher
18395,11189,Gift Card/Voucher
18396,36628,Gift Card/Voucher
18397,29239,Gift Card/Voucher
18398,3822,Debit Card
18399,9902,Debit Card
18400,22597,Gift Card/Voucher
18401,21616,Debit Card
18402,12490,Credit Card
18403,6186,Gift Card/Voucher
18404,8014,Credit Card
18405,4447,Gift Card/Voucher
18406,37847,Debit Card
18407,3239,Gift Card/Voucher
18408,23103,Credit Card
18409,14002,Gift Card/Voucher
18410,3289,Credit Card
18411,39164,Credit Card
18412,6536,Debit Card
18413,4292,Credit Card
18414,20453,Credit Card
18415,3104,Cash
18416,32543,Credit Card
18417,12225,Debit Card
18418,39212,Gift Card/Voucher
18419,14480,Debit Card
18420,11612,Debit Card
18421,2560,Gift Card/Voucher
18422,2162,Cash
18423,35561,Cash
18424,13044,Gift Card/Voucher
18425,11199,Cash
18426,35190,Gift Card/Voucher
18427,39061,Debit Card
18428,6427,Credit Card
18429,5842,Gift Card/Voucher
18430,1311,Gift Card/Voucher
18431,24305,Credit Card
18432,9243,Gift Card/Voucher
18433,14762,Gift Card/Voucher
18434,11427,Credit Card
18435,30472,Cash
18436,22873,Credit Card
18437,3655,Credit Card
18438,13701,Cash
18439,26404,Cash
18440,21356,Cash
18441,14223,Cash
18442,27105,Debit Card
18443,26473,Debit Card
18444,17407,Gift Card/Voucher
18445,34283,Credit Card
18446,1798,Gift Card/Voucher
18447,19573,Cash
18448,11312,Gift Card/Voucher
18449,18278,Debit Card
18450,1051,Credit Card
18451,29996,Credit Card
18452,9980,Gift Card/Voucher
18453,7236,Credit Card
18454,29380,Cash
18455,20097,Gift Card/Voucher
18456,37096,Debit Card
18457,2102,Cash
18458,12897,Cash
18459,36740,Debit Card
18460,33498,Credit Card
18461,13367,Credit Card
18462,27701,Credit Card
18463,19005,Credit Card
18464,18422,Gift Card/Voucher
18465,13382,Cash
18466,29917,Credit Card
18467,38126,Credit Card
18468,32461,Cash
18469,5941,Credit Card
18470,5060,Credit Card
18471,30204,Debit Card
18472,705,Credit Card
18473,18499,Debit Card
18474,2124,Debit Card
18475,27815,Debit Card
18476,4457,Credit Card
18477,24322,Debit Card
18478,19844,Gift Card/Voucher
18479,14028,Cash
18480,527,Credit Card
18481,28547,Credit Card
18482,39973,Cash
18483,28984,Gift Card/Voucher
18484,12654,Debit Card
18485,15172,Gift Card/Voucher
18486,28230,Credit Card
18487,15494,Gift Card/Voucher
18488,458,Cash
18489,34057,Credit Card
18490,13271,Debit Card
18491,10094,Credit Card
18492,23686,Gift Card/Voucher
18493,16672,Gift Card/Voucher
18494,30982,Credit Card
18495,12295,Credit Card
18496,1553,Credit Card
18497,33047,Credit Card
18498,35636,Cash
18499,39863,Gift Card/Voucher
18500,36902,Cash
18501,20986,Credit Card
18502,32544,Gift Card/Voucher
18503,32898,Gift Card/Voucher
18504,14236,Credit Card
18505,20968,Gift Card/Voucher
18506,36802,Cash
18507,17011,Credit Card
18508,14846,Debit Card
18509,22771,Credit Card
18510,23268,Cash
18511,28551,Gift Card/Voucher
18512,38531,Cash
18513,8636,Credit Card
18514,26853,Credit Card
18515,26720,Cash
18516,31531,Credit Card
18517,37835,Cash
18518,34062,Debit Card
18519,5736,Cash
18520,30044,Cash
18521,2909,Cash
18522,6513,Credit Card
18523,6412,Credit Card
18524,33304,Debit Card
18525,6932,Gift Card/Voucher
18526,13950,Cash
18527,24872,Credit Card
18528,3737,Cash
18529,29614,Cash
18530,27981,Credit Card
18531,25638,Credit Card
18532,30279,Credit Card
18533,20224,Credit Card
18534,34487,Debit Card
18535,31966,Gift Card/Voucher
18536,13183,Gift Card/Voucher
18537,23133,Gift Card/Voucher
18538,31174,Cash
18539,25300,Gift Card/Voucher
18540,31999,Debit Card
18541,22608,Debit Card
18542,39738,Gift Card/Voucher
18543,7622,Cash
18544,18329,Debit Card
18545,15114,Gift Card/Voucher
18546,19625,Cash
18547,9699,Credit Card
18548,13674,Gift Card/Voucher
18549,5892,Gift Card/Voucher
18550,22205,Credit Card
18551,3235,Debit Card
18552,2964,Cash
18553,15184,Cash
18554,9826,Cash
18555,9287,Debit Card
18556,5150,Gift Card/Voucher
18557,7822,Credit Card
18558,12034,Gift Card/Voucher
18559,2888,Credit Card
18560,617,Cash
18561,23605,Debit Card
18562,6921,Gift Card/Voucher
18563,1854,Debit Card
18564,11059,Debit Card
18565,19031,Gift Card/Voucher
18566,12183,Gift Card/Voucher
18567,6615,Debit Card
18568,30715,Debit Card
18569,2880,Credit Card
18570,38144,Gift Card/Voucher
18571,8223,Cash
18572,35254,Debit Card
18573,31065,Credit Card
18574,3734,Cash
18575,4370,Cash
18576,36796,Credit Card
18577,10457,Cash
18578,17899,Debit Card
18579,36583,Cash
18580,20471,Gift Card/Voucher
18581,24748,Cash
18582,10971,Cash
18583,17323,Credit Card
18584,28811,Debit Card
18585,9649,Gift Card/Voucher
18586,2078,Cash
18587,35168,Debit Card
18588,11037,Credit Card
18589,35553,Gift Card/Voucher
18590,33362,Gift Card/Voucher
18591,11478,Cash
18592,7237,Debit Card
18593,12651,Debit Card
18594,12663,Gift Card/Voucher
18595,33095,Debit Card
18596,32122,Cash
18597,3484,Gift Card/Voucher
18598,3983,Cash
18599,33559,Credit Card
18600,34793,Cash
18601,19611,Gift Card/Voucher
18602,29867,Cash
18603,11943,Debit Card
18604,7057,Cash
18605,12141,Debit Card
18606,13426,Cash
18607,26725,Debit Card
18608,15031,Credit Card
18609,23655,Gift Card/Voucher
18610,32824,Credit Card
18611,25230,Debit Card
18612,5919,Cash
18613,3704,Credit Card
18614,30364,Cash
18615,1863,Debit Card
18616,36480,Credit Card
18617,36383,Gift Card/Voucher
18618,29619,Debit Card
18619,22047,Debit Card
18620,19978,Gift Card/Voucher
18621,23771,Debit Card
18622,27622,Debit Card
18623,7221,Cash
18624,21054,Cash
18625,12710,Debit Card
18626,36403,Gift Card/Voucher
18627,2889,Cash
18628,10160,Debit Card
18629,12814,Debit Card
18630,26335,Gift Card/Voucher
18631,4812,Debit Card
18632,18327,Credit Card
18633,18244,Debit Card
18634,18423,Gift Card/Voucher
18635,6926,Cash
18636,16983,Credit Card
18637,36786,Debit Card
18638,34350,Cash
18639,13196,Cash
18640,8606,Debit Card
18641,20518,Cash
18642,26313,Gift Card/Voucher
18643,35352,Debit Card
18644,37862,Cash
18645,39467,Cash
18646,39388,Credit Card
18647,25147,Debit Card
18648,8578,Cash
18649,31579,Debit Card
18650,16710,Cash
18651,3328,Credit Card
18652,38402,Gift Card/Voucher
18653,39366,Gift Card/Voucher
18654,18041,Debit Card
18655,29812,Cash
18656,12822,Debit Card
18657,21885,Credit Card
18658,12568,Gift Card/Voucher
18659,25186,Debit Card
18660,18592,Gift Card/Voucher
18661,7313,Debit Card
18662,23104,Gift Card/Voucher
18663,1202,Cash
18664,2598,Debit Card
18665,14855,Credit Card
18666,10818,Gift Card/Voucher
18667,15191,Debit Card
18668,17975,Debit Card
18669,22377,Debit Card
18670,11481,Cash
18671,5482,Cash
18672,38994,Gift Card/Voucher
18673,14247,Gift Card/Voucher
18674,31545,Gift Card/Voucher
18675,3516,Credit Card
18676,4904,Credit Card
18677,20903,Credit Card
18678,17083,Gift Card/Voucher
18679,23633,Gift Card/Voucher
18680,26593,Credit Card
18681,27428,Debit Card
18682,18063,Gift Card/Voucher
18683,34897,Debit Card
18684,2889,Credit Card
18685,3922,Gift Card/Voucher
18686,4705,Credit Card
18687,22034,Gift Card/Voucher
18688,20893,Debit Card
18689,39791,Credit Card
18690,9289,Cash
18691,7147,Gift Card/Voucher
18692,13072,Debit Card
18693,28503,Gift Card/Voucher
18694,17552,Cash
18695,23359,Cash
18696,32396,Gift Card/Voucher
18697,19790,Debit Card
18698,8083,Cash
18699,26409,Credit Card
18700,36375,Gift Card/Voucher
18701,27273,Gift Card/Voucher
18702,24869,Debit Card
18703,1916,Debit Card
18704,5942,Gift Card/Voucher
18705,32905,Debit Card
18706,7180,Credit Card
18707,15391,Debit Card
18708,7415,Gift Card/Voucher
18709,27654,Credit Card
18710,38175,Cash
18711,10434,Cash
18712,16990,Debit Card
18713,14906,Debit Card
18714,23055,Gift Card/Voucher
18715,13460,Cash
18716,5825,Cash
18717,37906,Gift Card/Voucher
18718,30062,Credit Card
18719,12227,Credit Card
18720,35794,Gift Card/Voucher
18721,30748,Credit Card
18722,27999,Credit Card
18723,37113,Cash
18724,18783,Debit Card
18725,13111,Gift Card/Voucher
18726,23531,Gift Card/Voucher
18727,968,Debit Card
18728,16256,Credit Card
18729,6390,Debit Card
18730,20943,Debit Card
18731,11601,Credit Card
18732,19570,Credit Card
18733,34424,Debit Card
18734,21647,Credit Card
18735,38889,Cash
18736,38208,Credit Card
18737,36526,Gift Card/Voucher
18738,37055,Gift Card/Voucher
18739,27291,Gift Card/Voucher
18740,37948,Gift Card/Voucher
18741,9371,Debit Card
18742,1482,Credit Card
18743,6748,Credit Card
18744,33631,Gift Card/Voucher
18745,1011,Credit Card
18746,35329,Gift Card/Voucher
18747,18045,Cash
18748,16170,Credit Card
18749,7110,Debit Card
18750,13637,Gift Card/Voucher
18751,10917,Credit Card
18752,27871,Cash
18753,14623,Gift Card/Voucher
18754,6831,Credit Card
18755,26209,Gift Card/Voucher
18756,12678,Debit Card
18757,22923,Debit Card
18758,18183,Gift Card/Voucher
18759,39204,Gift Card/Voucher
18760,6204,Credit Card
18761,33305,Cash
18762,15200,Debit Card
18763,11827,Cash
18764,12022,Cash
18765,39981,Cash
18766,17327,Debit Card
18767,23042,Cash
18768,7795,Gift Card/Voucher
18769,2857,Gift Card/Voucher
18770,10775,Gift Card/Voucher
18771,20398,Cash
18772,4742,Gift Card/Voucher
18773,28122,Cash
