Order ID,Product ID,Quantity
20689,1378,2
39809,878,1
32643,213,5
32873,1321,3
38747,1325,5
25574,2155,1
25275,167,4
34574,1367,1
39863,2177,1
38587,1616,3
22715,2276,5
24809,463,5
31394,1223,3
23295,970,2
32868,1689,4
23933,723,4
33852,2388,5
30745,36,4
32843,2132,1
22172,1880,3
31702,729,5
30620,1097,3
32289,1303,4
38529,1008,2
29123,1885,3
20229,394,5
32077,2415,4
28696,1472,1
31581,1785,2
21079,1862,3
36964,2450,3
33043,1826,2
26530,1576,2
33548,2326,3
29269,428,1
23591,595,2
38577,1402,1
35257,1622,4
34229,1106,4
38643,593,2
27631,857,2
27585,568,1
25397,1790,3
36750,1326,4
37389,585,3
21301,1085,1
39696,614,1
22223,903,3
37131,1812,5
29189,360,1
38889,1575,3
31195,2079,4
31291,1391,4
32061,514,5
22710,2427,1
38825,1363,2
32762,1004,5
23498,666,4
39226,1255,5
29481,1224,4
36797,1840,2
34097,2224,1
39922,2061,4
29712,1344,2
29161,2056,3
36216,855,1
20346,456,3
37039,1665,1
30721,7,4
36417,2103,5
32759,1810,2
32533,911,4
20131,1307,3
32091,2302,5
23285,446,4
28521,1326,2
24329,1323,5
21067,2266,5
36964,756,5
23436,1778,2
23600,1437,2
22316,666,1
25129,987,1
27911,1650,1
36023,1018,1
31028,77,2
20044,714,2
32350,1025,2
29633,789,2
39347,1714,1
38539,1018,2
39191,1039,2
34251,357,5
32722,39,5
24425,732,2
38353,1477,5
34620,1059,3
38022,2039,3
30765,373,2
22822,2021,5
30026,773,4
23996,2385,4
39591,1564,1
24899,1763,2
36542,2052,2
30231,1872,1
26459,332,1
36960,898,1
23597,1901,3
20481,1206,3
23082,582,5
32405,810,5
35877,2327,3
37359,2329,2
26600,569,2
25485,1028,3
23298,2434,4
37828,782,5
26459,1540,2
33007,1720,1
29503,709,1
36781,1006,5
36753,72,2
33535,1404,1
23634,160,5
36502,1215,3
30897,2476,5
20013,1542,4
21266,1304,3
35193,1933,2
29915,688,2
26776,929,2
22387,472,1
36991,1103,5
22003,1689,1
30638,811,3
26815,362,4
29721,711,3
22631,953,2
30977,248,5
33835,2473,2
36930,140,1
21213,930,2
29753,2075,5
31332,1099,5
31534,112,2
22514,716,4
26323,521,4
27596,1559,3
37703,1346,4
20478,885,2
34528,275,1
37653,155,1
28035,1240,5
32305,2085,1
39415,338,4
20274,1167,3
33007,222,5
26285,1823,3
27189,1501,4
27123,2359,5
39309,655,3
35694,389,2
29685,583,5
36782,351,1
21278,1521,1
37138,1007,2
25441,1622,1
29402,91,2
38440,2085,3
26399,1587,4
26796,869,3
39859,1535,4
30727,2436,5
27432,891,5
38109,2344,3
35390,791,5
30663,2328,4
34843,170,3
33894,2311,3
27243,430,2
35221,1287,4
20834,1919,3
29234,1967,1
36344,1624,1
33044,319,3
36142,1401,2
38277,207,4
23129,668,4
30393,194,3
36463,585,4
25192,1524,4
29935,704,2
37203,131,4
23262,1433,2
33177,1572,5
38035,2046,4
38227,390,3
33089,1365,5
22856,2332,2
32590,1272,5
26476,1892,4
31322,299,5
34692,2012,1
39069,1595,5
27035,519,1
39497,2378,4
34384,1520,4
35948,1449,3
24403,491,5
24120,2322,5
21519,1590,3
26320,1813,2
20066,339,4
30539,1911,3
34565,2254,3
29105,301,1
21510,1050,5
31061,984,3
24234,1350,2
24826,1906,4
31226,295,4
36976,1629,4
32320,483,5
34963,2158,2
34413,240,5
29326,347,2
22013,253,3
23880,1007,2
25575,1256,5
37115,997,4
24570,1546,5
25727,1333,1
22164,1646,1
39806,1890,5
23129,1456,4
33967,758,5
31734,1534,2
33470,2226,4
25273,525,2
20367,645,3
36729,1771,5
26514,1868,3
20478,66,3
31490,1403,3
24745,2203,5
20553,1371,1
32055,169,1
28798,929,3
24788,197,2
35943,2153,1
37741,1395,4
39951,1878,2
25803,2113,3
26834,498,3
27130,22,5
28624,2166,2
39153,460,4
33458,1343,4
28705,416,5
30793,280,4
20450,1642,5
36629,812,1
35719,620,2
29212,2490,5
38072,2285,2
27570,1265,3
20089,1260,1
24472,841,4
32292,149,1
37356,2084,5
26354,1241,4
33958,250,4
30597,1524,2
23837,899,1
27914,1352,1
36188,892,5
24437,1708,4
27901,1852,4
38172,842,1
21747,1477,4
37533,1411,5
30090,604,2
23856,1984,5
35310,2272,3
37761,1720,5
35105,1021,2
23446,1666,5
23889,1642,2
20667,1306,4
38877,1215,2
39700,1274,3
25638,1876,5
35456,2038,3
31654,1631,1
38276,597,4
28503,1586,2
33190,953,1
37517,2172,4
32906,1270,4
33745,946,4
37613,1833,4
23577,128,4
25419,1156,4
21521,903,4
37674,2309,3
28084,2420,1
34939,2057,5
30760,2434,1
30469,637,4
31864,641,2
20291,2413,2
39676,1725,3
21334,1838,2
29754,1741,3
27937,20,1
31294,347,4
33737,577,4
31374,260,5
28644,1023,4
26710,1067,1
33816,2277,1
31905,2371,3
24847,1234,2
20096,1612,4
34680,2319,1
39420,289,2
26893,389,5
29342,602,5
33359,751,2
27340,1116,1
33293,2037,5
32126,1046,2
28063,2396,5
27619,27,1
34618,1642,2
39468,2248,4
33719,354,3
30905,651,2
24695,2295,5
35514,584,5
20469,1199,5
30684,2284,4
35499,2428,2
20582,290,2
25208,1417,1
35779,775,2
31501,2016,2
35186,1686,3
32262,1301,5
37847,1242,1
23304,1888,4
34952,964,1
38634,727,1
35457,976,4
28041,1020,4
31091,2203,2
20546,795,2
20940,391,5
29947,615,2
26446,810,2
22367,997,5
22760,245,3
34095,1630,4
39937,1055,5
22717,28,2
22163,2332,4
27635,155,5
21643,2228,3
27491,1218,4
30195,2198,4
21782,1395,5
25129,1359,2
26248,1603,3
31691,1295,5
31229,3,2
36454,2152,5
28875,2100,2
29144,2126,4
29730,857,1
29474,1313,1
21415,1774,4
21817,699,2
30882,2188,2
21003,196,5
36811,1487,1
24162,655,5
39741,1843,1
38436,922,1
36270,591,2
27615,265,4
36850,418,2
26885,216,5
33725,745,2
36539,2192,1
37057,2385,2
31635,1481,2
24616,1976,5
21042,2310,3
32864,1150,5
28715,1151,3
21206,1269,2
32322,1839,4
39687,1551,2
24155,963,1
24936,1888,3
35712,385,2
26981,1303,3
35500,1133,5
27425,1546,1
37938,1764,2
21321,2276,4
32981,1087,3
34306,1665,4
22814,120,1
20797,1440,2
24775,1931,5
23572,2351,3
34470,84,2
29461,1900,4
32466,2460,5
35168,2434,1
30005,2275,2
31886,901,5
20373,2349,1
28997,283,3
21949,1949,3
25241,2295,3
22058,1053,5
25598,2025,5
35275,1909,1
37724,676,5
39478,2275,5
35806,781,2
28091,69,2
33753,1877,4
25766,1611,1
23551,960,1
25225,226,2
29696,2024,4
34936,718,1
33782,2011,2
39939,1042,2
39109,2454,1
22809,729,5
25796,1897,3
27452,2040,2
28283,1155,1
28608,493,2
23144,554,5
34678,1401,2
29809,2420,4
27364,1473,2
25323,1580,1
23343,130,2
29966,2373,4
27637,2208,5
31047,119,4
32439,1073,2
37341,503,5
36679,1379,4
23928,403,2
25134,892,5
34609,379,1
39932,1588,5
36507,1625,4
22916,663,5
32430,1027,5
22855,2290,5
37820,2357,2
23928,1826,5
32386,366,4
27196,920,4
36268,1962,4
24910,130,5
24490,1740,3
22806,683,4
27049,2133,1
25732,2142,2
21564,1473,5
22722,1301,1
21557,2191,2
21236,1771,1
23452,383,5
28412,570,1
24402,1351,5
33485,1927,1
22219,2128,3
38370,1733,5
29114,1370,3
27006,2101,1
30133,1579,4
20346,355,5
29333,2088,1
34418,1668,3
39293,2394,2
39728,970,3
38282,2288,2
36857,1685,5
34747,2062,2
31867,78,2
38062,1420,3
23581,1236,3
38588,2131,1
34897,398,5
24320,530,3
36354,2169,1
23092,2460,4
26147,2135,3
37450,146,4
30482,729,4
28816,1863,3
34516,1828,3
25637,2243,1
27188,2378,1
38614,1341,4
35485,2294,1
38242,1061,2
32453,235,5
29669,1575,2
21270,1962,1
28935,2336,3
32218,755,3
25718,243,4
39892,570,3
33914,1726,2
22828,1388,2
23605,172,3
39845,2301,2
36303,1411,3
36197,167,4
38133,292,1
35773,2197,1
30494,2477,3
22383,1310,1
34547,1833,1
23562,896,2
23701,149,5
29695,2461,1
31656,462,5
36868,1502,4
30837,2095,5
22266,733,1
36877,2085,1
30403,1061,5
37257,765,4
33584,509,5
35324,576,2
38380,1731,3
39531,1459,3
31521,1024,3
27401,845,2
36844,238,2
29910,771,4
26666,828,1
37505,1893,1
26943,1530,5
35575,2263,3
21677,2175,5
36166,1256,1
39370,551,1
29355,442,2
31490,955,1
35838,1059,2
29775,905,3
23562,1755,5
24345,574,1
34231,1006,3
27084,2359,1
28292,337,4
28164,2250,5
23716,1727,3
34595,235,4
32769,1587,3
26426,79,4
32674,687,5
35577,1473,1
24018,1196,5
39863,2439,4
38930,1633,4
23591,1174,4
25536,15,2
35750,667,4
33339,593,4
36627,1959,1
29895,1655,2
22663,72,4
30203,1723,2
31757,1195,1
33603,1303,5
38338,2249,4
38246,1895,3
36515,1723,5
36783,2103,5
32513,993,3
22304,1072,2
26133,1914,1
20346,2475,1
20055,1287,5
24075,659,1
36463,642,1
24222,2272,1
30093,1995,4
38621,2026,3
35857,1144,2
39944,854,5
33601,388,3
32917,1930,3
23690,39,2
23048,1540,3
29917,181,1
28962,1225,5
27076,2168,5
25357,597,4
39488,164,4
31160,2152,3
27200,1850,5
36787,40,4
29104,2389,5
27745,845,2
32197,2259,3
39362,10,1
29037,2355,3
37319,2420,2
22031,974,3
28353,985,4
39957,1756,5
28173,1142,4
33915,679,1
35032,511,1
31195,1112,2
21139,551,3
27612,824,5
20633,1531,4
23901,1208,1
39987,1115,5
33351,1741,3
29437,1184,3
34839,805,5
34864,2032,5
29831,1180,3
31030,2275,2
20678,2097,4
30429,566,2
29691,1692,3
25650,953,3
35279,1275,3
27344,1878,2
23720,385,1
32477,1611,2
38588,2204,4
29693,810,2
34167,1481,4
23805,1411,5
23280,642,3
22121,1242,4
24450,1262,1
31058,2435,2
23897,2065,4
25479,1125,1
37036,1275,2
26094,1788,5
34570,1365,1
32230,1772,4
28619,695,3
28629,2072,4
22794,220,1
35373,2447,3
27967,418,3
37799,1003,3
20913,1053,1
34979,835,5
29396,2187,3
29725,2489,5
34056,1421,2
39218,454,2
23597,2015,3
37117,1412,4
20352,2145,3
23689,1973,2
27294,1099,5
32903,761,2
34985,957,2
31024,2487,3
24241,2423,4
36266,1246,1
37195,1266,4
27239,543,5
27431,300,2
28674,2500,3
30711,1074,3
35560,1453,3
23211,2013,5
26368,1460,5
33156,1281,1
31119,727,1
33033,2491,4
22422,1017,5
23107,1360,5
38594,489,1
33952,388,3
32212,2347,1
21525,390,5
21708,820,5
39416,1624,2
38100,1617,5
35137,1498,5
25735,1071,4
22270,1822,5
35817,2076,1
34685,849,2
22757,937,2
38110,50,5
39197,392,5
25806,2268,1
32977,2190,4
37629,2196,5
27750,1934,4
32910,2259,4
25572,2117,5
20362,1257,1
32455,53,3
27966,146,1
37171,1301,5
39541,1019,5
31586,2371,1
25223,619,4
37309,2169,4
31146,1150,5
35969,981,4
39848,999,4
22483,1404,2
30211,1266,3
39116,1443,1
39718,1931,4
21616,483,3
27611,1107,4
22905,1058,1
29919,1374,1
32268,862,3
20515,1950,5
35237,924,5
33237,1821,5
21329,2094,4
30133,930,1
31952,1187,2
31656,651,4
30185,337,2
20238,1945,4
26632,1858,4
29050,1672,5
22513,905,3
25057,2433,3
34624,509,1
22971,1208,5
27924,755,5
39541,275,4
22542,1789,5
39796,35,5
28269,1648,5
37408,450,3
24552,101,3
23311,2422,5
39580,899,2
22929,549,2
20687,1817,1
34684,343,2
25080,2156,2
27249,790,3
21500,942,3
21305,1050,4
24705,858,3
20972,745,2
25488,563,5
37735,694,2
25284,2242,2
21712,163,4
28495,1207,1
39734,2417,3
34045,695,3
37024,203,2
31410,1980,1
33020,2101,1
29723,956,1
31805,1186,3
34996,1825,1
29257,990,2
24078,2328,3
35356,332,4
29963,1100,4
34478,2332,2
32863,1856,5
33081,736,3
21701,2060,4
35078,1926,3
36331,2374,3
37185,895,2
21252,277,5
36028,1360,5
21381,305,4
27951,327,1
37645,1682,4
30427,421,3
25073,812,3
39898,1593,4
24138,1764,5
29810,1957,2
25923,423,4
21762,2409,5
21584,2356,5
21324,1448,3
33425,1888,5
35379,359,5
33846,578,1
30352,1935,4
38816,780,2
36573,248,1
27664,271,4
20125,2338,4
34765,84,5
27818,1566,4
22412,67,2
26911,959,2
28287,1230,4
38198,1497,4
32753,746,2
28464,1392,1
29645,1427,1
35844,2437,1
29905,1078,3
37792,1019,5
22962,147,4
31597,165,5
28138,575,1
29081,1847,4
36690,397,3
26665,2131,5
34750,1835,4
21765,652,4
32919,197,4
27296,578,1
30208,863,2
30563,957,3
26637,546,4
30088,1162,1
35118,1811,5
23103,2491,3
23017,463,3
22813,621,2
39727,631,1
34291,1261,2
23477,1176,3
33875,1958,5
30837,953,4
27272,2136,3
39824,2433,2
39563,336,2
38052,241,2
31395,675,3
30243,762,2
32967,1863,5
39457,2104,3
37648,657,1
32045,2451,4
37229,1560,5
35877,1753,2
22971,559,3
26722,2133,1
37294,1897,3
34331,290,3
23004,2184,2
31291,767,4
23772,2173,4
28881,2290,5
24707,2215,3
27168,1990,5
39739,596,3
39037,901,3
26421,373,3
38533,1810,2
20034,1858,3
34319,2471,3
35703,2220,5
28276,1369,5
24359,369,3
21799,2427,5
36111,1171,3
30372,2461,5
33417,61,4
30939,417,1
30531,877,5
20264,1984,2
27372,1463,5
24249,1212,5
23725,1551,3
31219,1159,5
25640,894,1
20569,1456,5
25958,1654,1
39743,2443,4
25587,578,3
26574,666,4
26716,964,5
32290,2305,2
30198,40,5
24956,2418,4
31452,2120,3
30074,1243,4
24407,658,1
35483,1614,3
25760,2033,5
38379,1376,1
33543,289,2
22331,2110,4
34578,1052,1
30699,983,4
31545,688,1
23130,1116,5
31985,2476,5
34145,1831,4
22613,2108,2
25641,536,4
28432,2485,1
29684,2232,3
38996,488,1
25488,1637,2
39261,94,5
39498,918,1
22297,1057,4
35901,9,2
35306,796,3
33218,548,4
36204,1412,3
25220,970,2
32996,769,1
29430,1624,5
36250,1254,3
26156,169,1
25901,1277,3
20418,9,4
27173,419,3
22462,1604,2
37979,388,5
27121,1628,4
34712,452,3
37844,2048,5
34188,35,1
30770,1695,4
21780,1565,1
24488,385,5
29827,1443,5
37695,1432,4
37918,1516,3
33835,2104,4
32624,1066,2
34341,2273,4
35063,24,5
26505,1232,5
27063,1684,2
32053,942,5
26925,709,4
21373,1460,1
36411,722,2
29227,1108,2
30655,422,5
39722,2357,4
21322,1876,1
39283,1353,5
24877,556,4
32047,200,4
34863,1013,5
33991,1466,1
34728,1766,3
36559,1752,4
24905,1928,2
36080,2157,3
26124,1557,2
38232,1370,1
21849,1546,2
37685,2289,3
37792,1011,5
22985,1124,1
37501,760,5
26418,28,4
26082,887,2
30181,566,4
24354,1433,5
24889,2257,3
29252,1433,4
33456,1803,2
27874,251,2
31085,2218,2
24462,1587,4
35613,2067,4
39977,333,2
28002,804,4
22310,2041,5
20440,875,1
36796,217,4
36233,617,1
29040,1757,4
23029,1392,2
23938,1224,1
23679,1726,5
31232,153,3
36371,2108,1
31985,2477,1
24150,2165,1
33622,1056,5
27392,1436,3
24239,1821,5
39133,1009,3
26650,1065,1
23316,335,3
31585,1896,4
27834,39,2
20953,706,2
37787,879,1
33651,398,5
38545,1804,5
26092,1674,3
29227,476,1
24296,1262,4
33844,116,3
25312,2482,3
39778,2128,4
29756,1662,4
21221,1639,5
35761,2444,3
29870,607,5
39637,2016,2
39511,949,2
23697,1797,1
31929,2226,2
30400,2273,3
37718,394,5
35285,68,5
25784,988,3
35370,1824,5
39737,1868,2
35823,1437,4
38494,1591,2
24373,2292,3
37856,747,2
24098,1382,5
25241,593,1
22035,949,1
30259,2034,2
34073,1863,4
25791,2123,3
39539,1227,4
31329,97,1
28202,2102,1
31028,2104,1
28972,2025,4
20391,1279,2
34172,1383,2
21465,1207,3
34034,1225,5
37559,1744,2
24700,1406,2
29757,1600,3
27604,798,4
33597,1926,1
36058,1407,1
21973,461,2
23718,374,2
36256,1020,2
29769,121,5
20285,1789,5
38105,2042,1
24888,133,1
31081,901,4
27750,628,4
36696,1272,2
21184,574,5
28970,475,1
21590,396,1
34397,1678,3
32334,1611,2
37090,50,5
38569,1115,2
38791,1180,4
29524,855,1
23842,402,3
34555,2304,2
24744,898,5
36713,778,2
39551,1015,1
35846,730,4
39550,1765,4
37257,144,3
38420,1823,3
39411,290,4
20893,2431,1
32091,1057,5
20181,585,2
32021,1728,1
23102,1666,3
20272,1077,2
22353,1583,2
31559,2326,3
21909,1290,1
32720,535,2
37734,2378,2
21149,337,2
27481,992,5
25292,19,5
38731,491,4
27904,1770,4
23248,1090,5
35601,587,1
22540,2385,5
22113,559,1
28422,1826,2
24996,2011,1
22615,123,2
32212,1945,4
31433,1161,3
27844,1112,4
35521,1657,4
38986,1870,2
24011,1398,3
24795,2350,5
39658,891,1
36663,776,4
35947,2010,3
29764,192,5
38885,389,1
36893,2291,5
34081,2385,5
21007,1098,1
31450,119,5
35992,1441,5
26882,1007,3
33418,1618,5
39672,657,1
30805,94,5
23762,1298,5
32658,2435,5
35622,1833,4
20618,1549,1
27761,2236,2
31616,1443,3
28497,1139,1
22026,322,3
30688,165,2
23812,2322,4
23016,1094,1
32059,1468,5
35142,1581,1
27931,906,4
35625,1728,3
37322,572,3
20088,1930,3
26142,2271,2
29273,2059,5
21464,1234,3
35298,2374,5
22641,1584,4
23796,1635,3
39552,1977,1
28536,2101,5
35383,326,3
28191,1961,5
20975,2217,3
39138,487,1
30268,2369,3
34206,1198,1
23655,1498,3
34219,1742,1
28128,370,2
32087,1292,5
29225,1081,1
35331,600,1
24448,316,3
38294,1236,4
26898,495,2
36475,2135,1
28131,1378,4
32382,2105,2
33492,1583,2
34374,2228,5
24232,337,1
21669,2194,5
32546,1391,2
27849,764,4
28120,1334,4
25374,1382,1
33930,144,5
23779,474,2
36341,465,5
21244,11,5
20867,1453,3
20543,1770,4
36938,337,2
21335,2382,2
34562,1841,4
39576,1986,4
26959,2084,1
36323,76,1
35088,2063,1
23670,13,5
20230,304,1
34307,1700,1
20980,71,4
27539,219,1
28001,601,4
21591,182,4
31688,2186,5
20878,1516,4
33885,632,4
26212,139,1
31451,2144,4
26224,505,4
29588,1027,3
38801,151,1
30471,289,5
37081,853,2
27920,973,2
33739,2361,5
38866,1840,1
21683,2206,5
34206,1895,4
39659,1003,1
22425,1487,3
36187,583,5
33859,1452,4
36463,286,3
28077,1721,2
37514,882,3
34463,1892,4
31433,2361,5
22102,2268,1
23467,813,5
27002,2173,4
34004,1153,4
30804,1645,1
31614,2349,5
26208,219,4
25844,2463,2
38609,969,2
21464,1621,3
20935,1745,4
38574,1117,3
26786,2295,1
30979,552,5
26164,1991,2
32853,1792,5
31652,398,4
29805,530,5
39520,428,1
34673,1213,1
29924,1042,5
35284,527,2
29526,656,4
29046,1308,5
38414,1004,1
24014,2305,4
20547,1463,5
27012,1787,4
28318,1910,3
30402,684,4
30365,2148,2
25725,104,2
35984,1296,3
21365,510,3
29820,2273,4
29475,778,5
29832,1945,1
20614,2392,4
37284,888,5
21917,483,5
23209,2103,3
25196,8,1
27567,350,3
28874,1683,5
33356,765,1
23611,658,3
33895,1211,2
36520,1247,4
27925,917,5
29933,1102,3
39448,485,2
28863,915,4
34910,5,5
35357,1702,4
22409,902,3
24804,2425,5
28833,501,5
20707,1442,1
26417,1455,3
35684,2438,5
39439,2181,2
37612,1449,3
23921,1694,1
24988,2012,2
33542,2456,3
27966,1011,5
29547,1239,4
21090,2226,3
36493,760,1
31713,1963,2
33440,2071,3
38094,248,3
20551,96,3
38765,587,1
25096,1143,2
27995,1426,5
37218,167,5
30560,53,5
27509,1683,3
33217,3,3
27245,821,2
29173,38,4
34772,976,2
34995,580,2
29311,96,4
21762,312,1
23195,118,2
30788,2045,2
30126,181,2
28678,1428,3
36900,1868,2
30620,841,1
27610,705,5
31875,1444,3
35513,844,1
25070,2247,4
26795,995,5
34051,1003,4
22945,1381,2
24726,368,3
28328,285,2
36987,479,4
27551,2397,4
33049,2270,1
25248,2225,5
20515,1536,3
39913,746,1
34350,2325,4
31149,1489,5
32305,2175,2
35090,1610,3
23030,1461,2
25578,1428,5
27476,1083,1
35355,2337,1
28966,244,5
21058,21,2
29052,1278,1
33109,684,4
39965,561,4
25149,875,1
24126,2064,1
34178,1502,2
34588,347,1
23213,713,3
33747,1492,4
35738,739,3
29479,1311,2
23598,1790,4
21756,1754,1
39530,547,2
33160,2422,4
29470,897,3
36828,113,4
21380,1613,1
30492,2197,2
33354,506,4
30800,1860,2
37077,485,1
29082,1186,1
38334,1576,1
39227,1519,4
30080,1228,3
33860,473,2
24942,1001,3
25977,27,4
31715,778,4
31951,2392,4
20153,681,5
29955,1875,2
31607,1629,5
29681,1358,5
33090,2143,2
33025,1963,4
34224,1278,3
21441,572,2
35616,528,3
30970,2362,3
28605,1249,4
26890,910,3
22782,399,1
26253,433,3
33066,1763,4
25023,114,2
25862,713,2
37977,1305,4
23997,780,3
35688,929,5
34602,2099,2
21595,640,5
35486,1938,2
21349,461,3
31821,807,3
34220,70,5
26591,2072,4
35946,1282,2
29576,198,1
28594,2000,2
24813,2107,4
33007,2184,2
27767,2297,1
35129,1610,2
20687,213,1
31853,1108,1
31601,626,3
26488,1195,4
21427,1925,3
29812,2227,1
38335,435,4
34911,2037,5
25254,2299,1
23287,2466,1
31019,1059,3
36282,807,1
29265,402,4
37435,955,1
21641,366,4
38074,2238,5
24832,1903,5
30823,752,3
24838,414,3
38854,1596,1
25809,2482,4
20984,611,2
32849,1896,4
24235,1127,4
32583,1382,2
23106,1559,4
39993,2324,5
20934,2124,4
39120,2124,2
24937,301,1
33657,392,2
24186,249,2
29076,2300,5
20360,1458,2
34429,882,2
30638,666,2
30819,1553,1
33166,1301,5
24919,42,4
25188,1242,4
34631,1840,2
22870,2177,5
28069,1795,5
26291,1228,3
32962,1051,1
34510,533,1
21965,716,5
23993,1073,2
30917,562,1
37032,724,5
38816,1404,2
36776,68,3
24709,1269,4
28547,68,2
27784,483,3
30484,1174,2
21737,2298,3
24520,862,4
34871,323,4
24397,1168,4
31061,2161,5
35422,239,3
27388,997,4
34613,2144,4
36261,1475,5
